,numOfCoAuthors,title,normalizedGenre,yearNormalized,libretto,datePremiered,yearPremiered,yearPrinted,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numOfPersonGroups,numOfActs,numOfScenes,wordCountText,wordCountStage,wordCountSp
507,0,L'Intrigue des Carosses à Cinq sous,Comedy,1663,False,,1665.0,1663,10,4,4,2,0,0,23,10872,22,9519
508,0,Le Pédagogue Amoureux,Comedy,1665,False,,,1665,13,7,5,1,0,5,45,16357,53,15400
509,0,L'Avocat Dupé,Comedy,1637,False,,1637.0,1637,9,2,6,1,0,5,28,18272,1123,15801
510,0,Coriolan,Tragedy,1638,False,,1638.0,1638,15,2,6,7,0,0,27,14396,61,13202
511,0,La Lucrèce Romaine,Tragedy,1637,False,,1637.0,1637,11,8,3,0,0,0,23,17103,1158,14334
512,4,L'Aveugle de Smyrne,Comedy,1638,False,,1639.0,1638,11,5,5,1,0,0,20,17979,30,16932
513,4,La Comédie des Thuileries,Comedy,1638,False,,1639.0,1638,16,4,6,6,0,0,29,19976,242,19197
514,2,La Société du Doigt dans l'Oeil,,1860,False,,,1860,5,1,3,0,0,0,18,6644,367,6431
515,0,Valentin,Comedy,1881,False,,,1881,4,1,2,1,0,1,7,4152,280,4009
516,1,Le Voile du Bonheur,,1901,False,1902-11-04,1902.0,1901,7,1,6,0,0,0,15,12644,706,12298
517,0,Astarbe,Tragedy,1758,False,1758-02-27,1758.0,1758,9,2,7,0,0,5,29,12830,71,12259
518,0,"Les Accidents ou Les Abbés, Comédie.",Comedy,1769,False,1769-08-09,1769.0,1909,7,2,3,2,0,0,25,9442,135,9198
519,0,"Alfonse Dit l'Impuissant, Tragédie en un Acte",Comedy,1737,False,,1737.0,1740,4,1,3,0,0,1,11,4268,88,4039
520,0,"Cocatrix, Tragédie Amphigourique.",Comedy,1731,False,,1731.0,1777,4,1,3,0,0,1,5,5590,122,4004
521,0,"L'Espérance, Prologue, en Vaudevilles et en Prose.",,1731,False,,1731.0,1777,5,3,2,0,0,0,5,3279,249,3179
522,0,"L'Ile Sonnante, Opéra Comique en Trois Actes.",,1731,True,,1731.0,1768,10,3,4,3,0,2,38,6648,296,6053
523,0,"L'Amant Anonyme, Comédie",Comedy,1737,False,,1737.0,1781,9,4,3,2,0,0,28,15753,487,15403
524,0,Scènes Détachées de la Guinguette,,1755,False,,,1755,5,0,0,5,0,0,2,1185,124,989
525,0,"Tanzai et Neadarné, Tragi-Comédie",Tragicomedy,1777,False,,,1777,6,1,3,2,0,0,9,4000,130,3560
526,0,L'Ile Déserte,Comedy,1758,False,,,1758,5,2,2,1,0,0,20,5729,130,5401
527,0,Sophie et Derville,Comedy,1788,False,1788-01-08,1788.0,1788,7,3,2,2,0,1,22,6848,88,6640
528,1,Wallstein,Tragedy,1809,False,,,1809,15,1,6,8,0,0,44,44160,1137,24963
529,0,Agésilas,Tragedy,1666,False,1666-02-16,1666.0,1666,9,3,6,0,0,5,28,19228,28,18419
530,0,Andromède,Tragedy,1650,False,1650-01-13,1650.0,1651,25,12,11,2,0,5,30,20526,1777,15898
531,0,Attila,Tragedy,1667,False,1667-03-04,1667.0,1668,7,4,3,0,0,5,27,17917,11,16894
532,0,Le Cid,Tragedy,1637,False,1637-01-04,1637.0,1682,12,4,7,1,0,5,32,21157,9,17640
533,0,Le Cid,Tragicomedy,1637,False,1637-01-04,1637.0,1637,12,4,7,1,0,5,32,18802,36,17857
534,0,Cinna (1682),Tragedy,1639,False,,1639.0,1682,9,3,5,1,0,5,20,18539,25,16231
535,0,Cinna,Tragedy,1639,False,,1639.0,1643,9,3,5,1,0,5,20,19074,0,16538
536,0,Clitandre,Tragedy,1632,False,,1632.0,1682,16,2,14,0,0,5,35,18357,192,14924
537,0,Don Sanche d'Aragon,Comedy,1649,False,,1649.0,1649,10,4,5,1,0,5,27,17725,88,17410
538,0,La Galerie du Palais,Comedy,1633,False,,1633.0,1637,12,3,8,1,0,5,54,17664,3,16627
539,0,"Héraclius, Empereur d'Orient",Tragedy,1646,False,,1646.0,1647,10,3,7,0,0,0,28,22154,94,17821
540,0,Horace,Tragedy,1639,False,,1639.0,1641,10,3,6,1,0,5,28,19188,21,17642
541,0,L'Illusion Comique,Comedy,1636,False,,1636.0,1639,12,2,10,0,0,5,40,17361,89,15955
542,0,Médée (1682),Tragedy,1635,False,,1635.0,1682,9,4,5,0,0,5,26,17485,91,15384
543,0,Médée,Tragedy,1635,False,,1635.0,1639,9,4,5,0,0,5,25,16709,13,15944
544,0,Mélite,Comedy,1642,False,,1642.0,1682,9,3,5,1,0,5,35,19864,70,17483
545,0,Mélite ou Les Fausses Lettres,Comedy,1633,False,,1642.0,1633,8,2,4,2,0,4,37,21417,260,19978
546,0,Le Menteur,Comedy,1644,False,,1644.0,1644,10,4,6,0,0,5,36,19004,73,17626
547,0,La Mort de Pompée,Tragedy,1642,False,,1642.0,1644,12,3,7,2,0,5,22,19932,6,16471
548,0,Nicomède,Tragedy,1651,False,,1651.0,1651,8,3,5,0,0,5,32,18892,3,17160
549,0,Oedipe,Tragedy,1659,False,1659-01-24,1659.0,1659,11,5,5,1,0,5,28,21106,37,18812
550,0,Othon,Tragedy,1664,False,1664-08-03,1664.0,1665,13,4,7,2,0,5,30,18010,3,17226
551,0,Pertharite,Tragedy,1651,False,,1651.0,1653,7,1,4,2,0,5,26,17632,0,17223
552,0,La Place Royale,Comedy,1634,False,,1634.0,1637,8,2,6,0,0,5,36,14995,163,14096
553,0,Polyeucte Martyr,Tragedy,1641,False,,1641.0,1643,9,2,7,0,0,5,27,19393,9,16664
554,0,Pulchérie,Comedy,1672,False,1672-11-25,1672.0,1673,6,3,3,0,0,5,25,17896,0,16813
555,0,"Rodogune, Princesse des Parthes",Tragedy,1644,False,,1644.0,1647,7,3,4,0,0,5,26,19574,115,17071
556,0,Sertorius,Tragedy,1662,False,1662-02-25,1662.0,1662,9,3,4,2,0,5,22,19895,9,18080
557,0,Sophonisbe,Tragedy,1663,False,1663-01-18,1663.0,1663,12,4,8,0,0,5,28,19313,0,16920
558,0,La Suite du Menteur,Comedy,1644,False,,1644.0,1645,7,2,4,1,0,5,31,18656,49,18414
559,0,La Suivante,Comedy,1634,False,,1634.0,1637,10,3,7,0,0,5,47,17060,0,15512
560,0,Suréna,Tragedy,1674,False,1674-12-14,1674.0,1675,7,3,4,0,0,2,18,17264,0,16864
561,0,Théodore Vierge et Martyre,Tragedy,1645,False,,1645.0,1646,9,3,6,0,0,5,31,17724,0,17363
562,0,Tite et Bérénice,Comedy,1670,False,1670-11-28,1670.0,1671,8,3,5,0,0,0,25,17884,7,16839
563,0,La Conquête de la Toison d'or,Tragedy,1661,False,1661-02-19,1661.0,1661,28,12,11,5,0,5,34,23011,2192,21253
564,0,La Veuve,Comedy,1634,False,,1634.0,1682,12,4,8,0,0,5,41,19754,16,18311
565,0,La Veuve ou Le Traître Trahi,Comedy,1634,False,,1634.0,1634,12,3,8,1,0,5,40,22958,2,18763
566,0,L'Amour à la Mode,Comedy,1651,False,,1651.0,1651,10,3,7,0,0,5,42,19919,111,19592
567,0,Antiochus,Tragicomedy,1666,False,,,1666,7,4,3,0,0,2,25,16915,12,16541
568,0,Ariane,Tragedy,1672,False,1672-02-26,1672.0,1672,7,2,5,0,0,5,27,16815,9,16595
569,0,Le Baron d'Albikrac,Tragedy,1657,False,,1657.0,1669,8,4,3,1,0,0,40,20426,70,19314
570,0,Bérénice,Tragedy,1657,False,,1657.0,1709,10,4,5,1,0,5,32,19147,7,18861
571,0,Le Berger Extravagant,,1652,False,,1652.0,1652,13,5,6,2,0,5,33,20604,375,20196
572,0,Bradamante,Tragedy,1695,False,1695-11-18,1695.0,1695,7,4,3,0,0,5,27,12787,12,12268
573,0,"Camma, Reine de Galatie",Tragedy,1661,False,1661-01-28,1661.0,1661,7,3,3,1,0,5,27,20491,52,18874
574,0,Le Charme de la Voix,Comedy,1653,False,,1653.0,1658,8,3,5,0,0,5,39,19907,32,18593
575,0,Circé,Tragedy,1677,False,1677-02-12,1677.0,1677,39,10,7,22,0,6,51,26288,2091,24769
576,0,Le Comte d'Essex,Tragedy,1678,False,1678-01-07,1678.0,1678,7,1,4,2,0,5,24,15656,30,15090
577,0,La Comtesse d'Orgueil,Comedy,1653,False,1653-01-28,1653.0,1690,10,4,5,1,0,5,47,19921,35,19551
578,0,Darius,Tragedy,1659,False,,1659.0,1659,8,3,5,0,0,5,27,18776,20,18549
579,0,Don Bertran de Cigarral,Comedy,1651,False,,1651.0,1709,11,3,6,2,0,5,43,20694,186,20275
580,0,Don César d'Avalos,Comedy,1661,False,1674-12-21,1674.0,1661,9,2,7,0,0,5,34,19181,39,18857
581,0,Les Engagements du Hasard,Comedy,1649,False,,1649.0,1662,10,4,6,0,0,5,38,17850,141,17504
582,0,Le Feint Astrologue,Comedy,1648,False,,1648.0,1651,11,4,6,1,0,5,47,20433,132,19152
583,0,Le Festin de Pierre,Comedy,1677,False,1677-02-12,1677.0,1677,17,6,10,1,0,5,35,21582,182,20995
584,0,Le Galant Doublé,Comedy,1659,False,,1659.0,1659,9,4,4,1,0,5,34,19696,5,19396
585,0,Le Geôlier de Soi-Même,Comedy,1655,False,,1655.0,1655,15,4,7,4,0,5,33,18938,68,18612
586,0,Les Illustres Ennemis,Comedy,1655,False,,1655.0,1657,14,4,7,3,0,5,37,20925,10,19475
587,0,L'Inconnu,Comedy,1675,False,1675-11-17,1675.0,1675,32,5,8,19,0,6,40,21347,1260,20341
588,0,"Laodice, Reine de Cappadoce",Tragedy,1668,False,,1668.0,1668,9,4,5,0,0,0,28,17109,13,16530
589,0,Maximian,Tragedy,1662,False,,1662.0,1662,10,4,6,0,0,5,30,18713,13,18456
590,0,Médée,,1693,True,1693-12-04,1693.0,1693,29,6,4,19,0,6,36,9689,580,9247
591,0,La Mort d'Annibal,Tragedy,1669,False,1669-11-25,1669.0,1669,9,2,7,0,0,5,36,18087,11,17808
592,0,La Mort d'Achille,Tragedy,1673,False,1673-12-29,1673.0,1673,8,4,4,0,0,5,25,16306,9,16103
593,0,La Mort de l'Empereur Commode,Tragedy,1657,False,,1657.0,1657,8,4,4,0,0,5,32,18400,14,18130
594,0,Persée et Démétrius,Tragedy,1662,False,,1662.0,1662,8,2,6,0,0,5,31,19746,3,19505
595,0,"Pyrrhus, Roi d'Epire",Tragedy,1661,False,,1661.0,1661,9,4,5,0,0,5,27,19497,31,19233
596,0,Stilicon,Tragedy,1660,False,1660-01-17,1660.0,1664,9,4,4,1,0,5,31,20863,9,19154
597,0,Théodat,Tragedy,1672,False,1672-11-18,1672.0,1673,8,4,4,0,0,5,28,17577,0,16843
598,0,Timocrate,Tragedy,1656,False,,1656.0,1662,12,3,6,3,0,0,30,20909,20,18575
599,0,Arlequin Jaloux,Comedy,1797,False,1797-01-02,1797.0,1797,4,1,2,1,0,1,25,4421,205,4083
600,4,Hommage du Petit Vaudeville au Grand Racine.,,1798,False,1798-05-21,1798.0,1798,9,0,5,4,0,1,7,5096,254,4872
601,0,A Huitaine,Comedy,1894,False,,,1894,5,0,4,1,0,0,1,641,15,593
602,0,Allo,Comedy,1892,False,,,1892,7,0,5,2,0,0,1,924,200,787
603,0,Les Animaux Malades de la Faim,Comedy,1892,False,,,1892,21,0,18,3,0,0,1,550,15,438
604,0,A l'Atelier,Comedy,1889,False,,,1889,9,1,6,2,0,0,1,1378,118,1284
605,0,Chez l'Avocat,Comedy,1894,False,,,1894,2,0,2,0,0,0,1,655,28,597
606,0,Cochon de Cocher !,Comedy,1894,False,,,1894,4,0,4,0,0,0,1,496,41,447
607,0,La Conversion d'Alceste,Comedy,1905,False,,1905.0,1905,6,1,4,1,0,0,6,5701,338,5541
608,0,L'Ecole des Mufles,Comedy,1894,False,,,1894,2,0,1,1,0,0,1,866,177,706
609,0,Ferme ta Malle !,Comedy,1904,False,,,1904,2,0,2,0,0,0,1,801,169,690
610,0,Le Gora,Comedy,1920,False,,,1920,2,1,1,0,0,0,1,1042,7,1032
611,0,Grandeur d'Ame,Comedy,1894,False,,,1894,3,0,3,0,0,0,1,892,68,843
612,0,Gros Chagrins,Comedy,1929,False,,,1929,3,2,0,1,0,0,1,1530,118,1447
613,0,L'Incendie,Comedy,1894,False,,,1894,1,0,1,0,0,0,1,713,0,677
614,0,L'Article 330,Comedy,1904,False,,,1904,4,0,4,0,0,0,1,4515,116,4396
615,0,L'Impoli,Comedy,1894,False,,,1894,3,1,1,1,0,0,1,780,46,736
616,0,L'Invité,Comedy,1894,False,,,1894,3,1,2,0,0,0,1,914,120,868
617,0,La Première Leçon,,1897,False,,,1897,1,0,1,0,0,0,1,1075,0,1040
618,0,La Présentation,Comedy,1894,False,,,1894,3,0,0,3,0,0,2,825,59,753
619,0,La Voix d'Anatole,Comedy,1894,False,,,1894,2,0,2,0,0,0,1,426,169,271
620,0,Le Bout de l'An,Comedy,1894,False,,,1894,3,0,2,1,0,0,1,776,40,719
621,0,Le Buis,Comedy,1894,False,,,1894,2,0,2,0,0,0,1,471,23,418
622,0,Le Nez du General Suif,Comedy,1894,False,,,1894,2,0,2,0,0,0,2,675,95,522
623,0,Les Balances,Comedy,1901,False,1901-11-26,1901.0,1929,3,0,3,0,0,0,1,4244,206,4134
624,0,Les Bienfaits de l'Education,Comedy,1894,False,,,1894,3,0,0,3,0,0,1,904,530,362
625,0,Un Mois de Prison,Comedy,1894,False,,,1894,2,1,1,0,0,0,6,1557,14,1503
626,0,Mon Petit Frère,Comedy,1894,False,,,1894,2,0,2,0,0,0,1,1417,207,1235
627,0,Monsieur Badin,Comedy,1897,False,1897-04-13,1897.0,1904,3,0,3,0,0,0,1,1849,79,1712
628,0,M...Onsieur Fin de Siècle,Comedy,1894,False,,,1894,2,0,2,0,0,0,1,886,41,836
629,0,Muselé !,Comedy,1894,False,,,1894,3,0,3,0,0,0,1,870,33,823
630,0,L'Ours,Comedy,1894,False,,,1894,2,0,2,0,0,0,2,780,91,721
631,0,Panthéon - Courcelles,Comedy,1894,False,,,1894,3,0,1,2,0,0,1,1819,67,1773
632,0,Pétin Contre Bougnasse,Comedy,1894,False,,,1894,4,0,3,1,0,0,1,799,55,746
633,0,Premier en Anglais,Comedy,1894,False,,,1894,2,0,2,0,0,0,1,574,7,529
634,0,Le Principal Témoin,Comedy,1894,False,,,1894,2,0,2,0,0,0,1,1190,486,957
635,0,Le Prix d'une Gifle,Comedy,1904,False,,,1904,7,0,6,1,0,0,1,1761,53,1697
636,0,Quand on Plaide en Divorce,Comedy,1894,False,,,1894,3,1,2,0,0,0,1,594,12,544
637,0,Quelques Livres,Comedy,1894,False,,,1894,2,1,1,0,0,0,1,683,41,645
638,0,Roland,Comedy,1894,False,,,1894,7,0,5,2,0,0,2,946,94,856
639,0,La Rue de la Pompe,Comedy,1892,False,,,1892,3,0,3,0,0,0,1,957,62,901
640,0,Théodore Cherche des Allumettes,Comedy,1897,False,1897-10-10,1897.0,1904,6,0,2,4,0,0,4,2517,613,2360
641,0,Une Messe,Comedy,1894,False,,,1894,2,1,0,1,0,0,1,511,6,468
642,0,Vieux Ménages,Comedy,1894,False,,,1894,2,1,1,0,0,0,1,533,61,448
643,0,Atrée et Thyeste,Tragedy,1707,False,1707-03-17,1707.0,1707,8,2,5,1,0,5,36,14408,73,14138
644,0,Catilina,Tragedy,1748,False,1748-12-21,1748.0,1749,12,2,9,1,0,5,30,16962,49,16737
645,0,Electre,Tragedy,1708,False,1708-12-14,1708.0,1709,11,4,6,1,0,5,33,16844,25,15520
646,0,Idoménée,Tragedy,1703,False,1705-12-29,1705.0,1703,7,1,6,0,0,5,31,14664,18,14462
647,0,Pyrrhus,Tragedy,1726,False,1726-04-29,1726.0,1726,9,2,6,1,0,5,29,16350,45,15970
648,0,Rhadamisthe et Zénobie,Tragedy,1711,False,1711-01-12,1711.0,1711,8,1,7,0,0,5,27,13277,39,13017
649,0,Sémiramis,Tragedy,1717,False,1717-04-10,1717.0,1717,9,5,4,0,0,5,32,15742,36,15443
650,0,Le Triumvirat,Tragedy,1754,False,1754-12-23,1754.0,1754,8,1,6,1,0,5,20,16057,103,15318
651,0,Xercès,Tragedy,1714,False,1714-02-07,1714.0,1749,11,4,7,0,0,5,40,17018,14,16726
652,0,La Nuit et le Moment ou Les Matines de Cythère,,1755,False,,,1755,3,2,1,0,0,1,1,32881,1545,32850
653,0,Un Monsieur qui ne Veut Plus Fumer,,1881,False,,,1881,1,0,0,1,0,1,1,1069,88,1015
654,0,L'Air de la Mer,,1886,False,,,1886,1,0,1,0,0,0,1,877,5,824
655,0,Le Chevalier d'Alsace,Comedy,1893,False,,,1893,2,0,2,0,0,0,2,840,24,801
656,0,L'Affaire de la Rue Beaubourg,Comedy,1881,False,,,1881,2,0,2,0,0,1,1,1650,28,1595
657,0,Autrefois,,1881,False,,,1881,1,0,0,1,0,1,1,713,19,674
658,0,Le Capitaliste,,1881,False,,,1881,1,0,1,0,0,1,1,1718,14,1683
659,0,Le Hareng Saur,,1881,False,,,1881,1,0,1,0,0,1,1,223,0,183
660,0,Le Maître d'Armes,,1881,False,,,1881,1,0,1,0,0,1,1,1838,7,1791
661,0,L'Obsession,,1881,False,,,1881,1,0,1,0,0,1,1,834,46,790
662,0,Le Voyage à Trois-Etoiles,,1877,False,,,1877,1,0,0,1,0,0,1,1925,45,1876
663,0,Les Bracelets,Comedy,1775,False,,,1775,6,3,2,1,0,1,15,7830,182,7539
664,0,Dialogue entre l'Auteur et un Homme de Goût dans Théâtre Moral ou Pièces Dramatiques Nouvelles,,1786,False,1788-10-30,1788.0,1786,2,0,2,0,0,1,1,6489,0,6426
665,0,La Diligence de Lyon,Comedy,1777,False,1777-01-19,1777.0,1786,19,2,1,16,0,3,37,21020,457,20539
666,0,La Fête Séculaire de Corneille,,1785,False,,,1785,10,2,5,3,0,1,10,4453,252,3960
667,0,Galathée,Comedy,1777,False,1777-01-19,1777.0,1777,3,1,2,0,0,1,10,5840,252,4984
668,0,La Lacrymanie,Comedy,1775,False,,,1775,7,2,5,0,0,3,21,9788,81,9617
669,0,La Mort de Molière,Comedy,1788,False,1788-01-31,1788.0,1788,15,2,6,7,0,3,38,15908,234,11266
670,0,La Mort de Molière,Comedy,1802,False,1802-02-18,1802.0,1802,19,4,7,8,0,4,39,18743,353,11954
671,0,Oreste et les Furies,,1786,False,1788-10-30,1788.0,1786,1,0,1,0,0,1,3,4667,253,1907
672,0,La Mort d'Agrippine,Tragedy,1654,False,,1654.0,1654,7,3,4,0,0,5,30,16431,34,15110
673,0,Le Pédant Joué,Comedy,1654,False,,1654.0,1654,14,1,5,8,0,5,43,30748,313,30235
674,0,Le Torrismon du Tasse,Tragedy,1635,False,,1635.0,1636,12,2,8,2,0,0,31,31631,27,18444
675,0,Soliman,Tragicomedy,1637,False,,1637.0,1637,16,3,9,4,0,5,31,24694,0,15313
676,1,"Camille, Reine des Volsques",,1717,True,1717-11-09,1717.0,1717,36,8,7,20,0,0,28,8468,604,6912
677,0,Les Agioteurs,Comedy,1710,False,,1710.0,1710,22,4,9,9,0,3,51,19608,61,19238
678,0,"Nouveau Prologue, et Nouveaux Divertissements",Comedy,1704,False,1704-06-23,1704.0,1704,22,0,3,19,0,2,9,4172,98,4006
679,0,Le Bon Soldat,Comedy,1693,False,1693-04-24,1693.0,1718,9,2,3,4,0,1,18,6109,17,5308
680,0,Les Bourgeoises à la Mode.,Comedy,1692,False,1692-11-15,1692.0,1692,11,5,5,1,0,5,60,18860,10,18453
681,0,Céphale et Procris,Comedy,1711,False,1711-10-27,1711.0,1711,14,4,5,5,0,3,35,22136,29,21820
682,0,Le Charivari,Comedy,1697,False,1697-09-19,1697.0,1697,16,4,7,5,0,1,22,8670,18,8461
683,0,Le Chevalier à la Mode,Comedy,1687,False,,1687.0,1687,11,4,6,1,0,5,47,24226,59,23795
684,0,Colin-Maillard.,Comedy,1701,False,1701-10-18,1701.0,1701,8,3,4,1,0,1,25,12328,86,12102
685,0,La Comédie des Comédiens,Comedy,1710,False,1710-08-05,1710.0,1710,31,10,12,9,0,4,45,19146,117,18602
686,0,Les Curieux de Compiègne,Comedy,1698,False,1698-10-04,1698.0,1698,13,3,5,5,0,1,24,11210,75,10875
687,0,La Déroute du Pharaon,Comedy,1693,False,,,1693,18,6,9,3,0,1,26,12725,48,11713
688,0,La Désolation des Joueuses,Comedy,1687,False,1687-08-23,1687.0,1687,14,4,6,4,0,1,14,7757,6,7560
689,0,Le Diable Boiteux,Comedy,1707,False,1707-10-05,1707.0,1707,15,5,10,0,0,2,20,8372,2,8166
690,0,Second Chapitre du Diable Boiteux,Comedy,1707,False,1707-10-10,1707.0,1707,15,5,6,4,0,3,14,9685,0,9465
691,0,Divertissement de Sceaux,Comedy,1705,True,1705-08-13,1705.0,1705,4,1,2,1,0,1,1,1722,71,1620
692,0,Les Eaux de Bourbon,Comedy,1695,False,1695-10-04,1695.0,1697,17,3,6,8,0,1,32,9238,63,8942
693,0,Les Enfants de Paris,Comedy,1699,False,1699-12-18,1699.0,1699,11,5,6,0,0,5,60,18867,8,17930
694,0,L'Eté des Coquettes,Comedy,1690,False,1690-07-12,1690.0,1754,10,3,5,2,0,1,25,7911,2,7635
695,0,Les Fées.,Comedy,1699,False,1699-09-24,1699.0,1699,24,8,5,11,0,4,46,13560,286,12616
696,0,La Femme D'Intrigues.,Comedy,1692,False,1692-01-30,1692.0,1692,28,8,16,4,0,5,58,21013,20,20486
697,0,La Fête de Village.,Comedy,1700,False,1700-07-13,1700.0,1700,17,7,4,6,0,4,30,11376,32,11060
698,0,Les Fêtes Noctunes du Cours,Comedy,1714,False,,1714.0,1714,16,5,4,7,0,1,23,9872,12,9461
699,0,La Foire de Besons,Comedy,1694,False,1695-08-14,1695.0,1694,18,6,9,3,0,1,28,11973,126,11639
700,0,La Foire Saint Germain,Comedy,1697,False,1697-07-10,1697.0,1697,19,6,4,9,0,1,31,11244,152,10842
701,0,La Folle Enchère,Comedy,1690,False,1690-05-30,1690.0,1690,9,3,5,1,0,1,25,9549,4,9123
702,0,Les Fonds Perdus,Comedy,1686,False,1686-06-28,1686.0,1686,8,3,4,1,0,3,22,8926,7,8735
703,0,Le Galant Jardinier,Comedy,1704,False,1704-10-20,1704.0,1704,14,1,11,2,0,1,23,10894,109,10633
704,0,La Gazette,Comedy,1693,False,1693-04-24,1693.0,1693,14,5,8,1,0,1,26,8451,8,8256
705,0,L'Impromptu de Garnison.,Comedy,1692,False,1692-07-26,1692.0,1692,9,0,9,0,0,1,20,8369,4,8151
706,0,L'Impromptu de Livry,Comedy,1705,True,1705-08-12,1705.0,1705,7,0,1,6,0,1,10,1561,219,1235
707,0,L'Impromptu de Suresnes,Comedy,1713,True,1713-05-02,1713.0,1713,19,7,9,3,0,1,20,9487,14,9260
708,0,"Nouveau Prologue, et Nouveaux Divertissements",Comedy,1697,False,1703-08-20,1703.0,1697,33,5,8,20,0,1,13,8866,274,8563
709,0,La Loterie,Comedy,1697,False,1697-07-10,1697.0,1697,15,2,9,4,0,1,30,10237,38,9769
710,0,Madame Artus,Comedy,1707,False,1708-05-08,1708.0,1707,10,4,5,1,0,5,47,18057,16,17709
711,0,La Maison de Campagne,Comedy,1688,False,1688-01-27,1688.0,1697,18,4,8,6,0,1,34,9186,12,8636
712,0,Le Mari Retrouvé,Comedy,1698,False,1698-10-25,1698.0,1698,11,3,6,2,0,1,25,10299,25,10089
713,0,La Métempsycose,Comedy,1717,False,1717-12-17,1717.0,1718,21,7,6,8,0,3,43,16939,88,15996
714,0,Le Moulin de Javelle.,Comedy,1692,False,1696-07-07,1696.0,1692,27,6,10,11,0,1,38,12358,74,11944
715,0,L'Opéra de Village,Comedy,1693,False,1693-08-18,1693.0,1693,12,3,8,1,0,1,16,6510,31,6341
716,0,L'Opérateur Barry,Comedy,1702,False,1702-10-11,1702.0,1702,14,3,8,3,0,2,21,6239,42,6004
717,0,La Parisienne,Comedy,1691,False,1691-06-13,1691.0,1691,9,3,6,0,0,1,25,7980,9,7760
718,0,Le Prix de l'Arquebuse,Comedy,1717,False,1717-10-01,1717.0,1717,11,3,5,3,0,1,22,12279,19,12006
719,0,Renaud et Armide,Comedy,1692,False,1697-06-12,1697.0,1692,9,4,5,0,0,1,23,8841,51,8603
720,0,Le Retour des Officiers,Comedy,1697,False,1697-10-19,1697.0,1697,15,3,3,9,0,1,20,9510,101,9245
721,0,"Sancho Pança, Gouverneur",Comedy,1712,False,,1712.0,1712,30,4,11,15,0,5,49,21407,51,19670
722,0,La Trahison Punie,Comedy,1707,False,1707-11-28,1707.0,1707,12,4,6,2,0,5,61,18794,21,18343
723,0,Le Tuteur,Comedy,1694,False,1695-07-13,1695.0,1694,8,3,5,0,0,1,23,9713,91,9487
724,0,Les Vacances,Comedy,1697,False,1697-10-31,1697.0,1697,20,4,6,10,0,1,24,9678,144,9411
725,0,Les Vendanges,Comedy,1694,False,1694-09-30,1694.0,1694,12,2,4,6,0,1,17,6567,15,6377
726,0,Les Vendanges de Suresnes,Comedy,1695,False,1695-10-15,1695.0,1695,13,3,4,6,0,1,25,10353,142,10065
727,0,Le Vert-Galant,Comedy,1699,False,1699-12-18,1699.0,1699,11,4,3,4,0,1,27,8827,21,8563
728,0,Marius,Tragedy,1702,False,1715-11-15,1715.0,1702,9,2,6,1,0,5,28,13804,4,13441
729,0,Les Comédiens,Comedy,1820,False,1820-01-06,1820.0,1820,12,2,6,4,0,5,51,17770,241,17330
730,0,Une Famille au Temps de Luther,Tragedy,1877,False,,,1877,6,2,2,2,0,1,28,14194,196,11565
731,0,Les Vêpres Siciliennes,Tragedy,1819,False,1819-10-23,1819.0,1820,10,1,3,6,0,0,29,14686,122,14415
732,0,Le Marquis Ernest,Comedy,1882,False,,,1882,2,0,1,1,0,0,4,3732,166,3600
733,0,Monsieur Cambrefort,Comedy,1881,False,,,1881,3,0,3,0,0,0,7,3868,231,3797
734,0,L'Illustre Théâtre,Comedy,1900,False,1900-01-15,1900.0,1900,6,1,2,3,0,1,6,3060,28,2924
735,0,Bélisaire,Tragicomedy,1640,False,,1640.0,1641,12,3,7,2,0,0,36,16907,44,16172
736,1,Le Voyage de Chambord,Comedy,1808,False,1808-07-11,1808.0,1808,14,3,8,3,0,1,22,9002,755,8674
737,0,Eurimédon ou L'Illustre Pirate.,Tragicomedy,1635,False,,1635.0,1637,10,3,7,0,0,5,28,17166,46,16051
738,0,Perside,Tragedy,1642,False,,1642.0,1644,9,4,5,0,0,5,33,16344,36,15290
739,0,L'Illustre Comédien ou Le Martyre de Saint-Genest.,Tragedy,1635,False,,1635.0,1645,9,2,6,1,0,5,22,14858,5,14414
740,0,La Véritable Sémiramis,Tragedy,1646,False,,1646.0,1647,9,2,6,1,0,5,22,17480,12,16503
741,0,Genseric,Tragedy,1680,False,,1680.0,1680,11,4,5,2,0,5,40,14166,24,13785
742,0,La Mort de Cochon,Tragedy,1688,False,,,1688,6,2,3,1,0,1,4,1574,4,1458
743,1,Le Favori,Tragicomedy,1665,False,1665-04-24,1665.0,1665,9,3,4,2,0,5,32,13944,7,13658
744,0,Manlius,Tragicomedy,1640,False,,1640.0,1662,7,3,4,0,0,0,29,14769,5,14036
745,0,"Arlequin Sauvage, Comédie.",Comedy,1721,False,1721-06-17,1721.0,1722,12,2,7,3,0,3,18,15092,285,14106
746,0,Merlin Dragon ou La Dragonne,Comedy,1690,False,,,1690,16,3,11,2,0,1,21,8021,60,7726
747,0,Roxelane,Tragicomedy,1643,False,,1643.0,1643,10,3,4,3,0,5,21,15178,10,14415
748,0,Mirame,Tragicomedy,1639,False,1641-01-14,1641.0,1639,11,3,7,1,0,0,30,17850,7,17097
